,file_name,transcripts
563,train_barishal (600).wav,ময়মনসিংগা নাইলে বার্সিটি ওই জাগাইত্তা এতদূর হেয়ারপর ময়মনসিংহ একেবারে মাতায় মোরা হেইরাতে একটা পোগ্রাম করছে
564,train_barishal (601).wav,মুই আগে ট্যার পাই নাই আগে ট্যার পাইলে হেলে তোরে কইতাম ওইহেনইদা যাইতে ময়মনসিংহ ওই যে আখি ওরা গ্যাছে কোতায় নেছে কোন জায়গায় ময়মনসিংহ ময়মনসিংহ তো ওই জায়গাইদ্দা এক্কারে কোম দূরও না আবার এক্কারে ধারেও না ধারেও না আরে মহাখালীইদ্দা মহাখালীইদ্দা একশো একশো বিশ টাহা ভাড়া লয়
565,train_barishal (602).wav,হেয়ার পর ওই যে গাড়ির জাম টাম আষ্টোশো টাহা দিছি নিম্নে গেলেই তিন গোন্টা লাগে গাড়ির বাড়া টাড়া হেগো না হেরা লইয়া গ্যাছে আনছে গ্যাছে না আবার আষ্টোশো টাহা আষ্টোশো টাহা দিছি ময়মনসিংয়ের একেবারে মাতায় খাওন খাওয়াইছে হেরা খাওন খাওন মানে হেয়া বরযাত্তির খাওন ওয়ার তুলনায় এয়ারতে বালো হয়
566,train_barishal (603).wav,কী খাওয়াইছে টাহাও দেছে আষ্টোশো
567,train_barishal (606).wav,ঢাকা শহরে চলতে হইলে আগে লাগবে টাকা আর ওই আট নয় হাজার টাকা হইলেই চলা যায় আর আমি
568,train_barishal (607).wav,কইতারি না কাইল পর্যন্ত যা আনছে কী হেতো বইয়া বইয়া খালি আম খায়
569,train_barishal (609).wav,যাইবে পাসপুটতো করছে আম্নে যেডু জানেন হেডু মুইও জানি
570,train_barishal (610).wav,ছয়মাসও যদি ঠিক থাহে
571,train_barishal (612).wav,আমি কালকেও ওইদিন বাবছিলাম এট্টু ফোন দিমু হেয়া ওই জাগায় গেছি আটকায় গেছি মাজে মাজেই দেহি লাইনে মাসিরে
572,train_barishal (614).wav,খাইতে চায় হেলে হেগো এট্টু খাওয়াইয়া এট্টু এহন তো বড়ে অইছে না ফাইবে পড়ে
573,train_barishal (615).wav,দেহি না কতগুলা বালিশ রাইক্কা আইছি কাম নাই তোগো কোনো ডঙ্গের বাহানা দেহায়
574,train_barishal (616).wav,আদার কইররা থুইতে পারলে ভালো হইত ওইডাই কাম নাই খালি একছের খাওন আছে
575,train_barishal (617).wav,সর দেহি এহিনদা তোর নানীর নয় ঠ্যাং আ সুস্মিতারে দেহি নিয়া যায় না উই যে উই দিক গ্যাছে উই নাম কী গোপালগঞ্জ টুঙ্গিপাড়া কইও না কইও না ক্যা ও বাত খাও
576,train_barishal (618).wav,অর আবার ঘিন্না অইয়া গ্যাছে মোগো অতো আবার ঘিন্না নাই ঘোনো কও তোর মার লগে বোলে তোগো দিদির লগে ঝগড়া মারা মারি কাডা কাডি সত্য ওরে ঝগড়া অরা তো যেই ফির আইবে হেই ফিরই ঝগড়া কাইজ্জা মারা মারি
577,train_barishal (619).wav,কেডা ডিম সিদ্দ করছে হুদা মুই বাছছি হেরপর হোনো ডিম সেদ্দ করছে মুই ডিম বাছছি পেইজ কাটছি রসুন কাটছি হেইয়ারপর আদা বা কি কই কি কই পাঁচ ফোড়ন বাটছে পাচঁ ফোড়ন জিরা বাটছি হেইয়ার পর দারচিনি বাটছি এইয়া মোর বাইড্ডা বুইড্ডা জেগার কইররা করা লাগছে না এক্কালে কষ্ট অয় না ক্যা ব্যালেন্ডারে অর মায় দুইটার সময় ফোন দেছে কয় কী করে কই হে রাইন্দা রুইন্দা রানতে রানতে অস্থির অইয়া গ্যাছে গাড্ডা গুড্ডা লইয়া গরে গ্যাছে রাইন্দা
578,train_barishal (620).wav,ওই মগ টগ ভইররা জল ঢাইল্লা মুই কই কি ওডা নিস না এদিক আয় আইছে মগটা ভর জল লইয়া আইয়াই এক্কালে মোর গায় ঢাইল্লা দেছে ভাবছি কী ওয়া আরো যা পাইবে হেইয়াই বাও আইদ্দা ধইররা পুহুরে হালাইবে আর একছের বাও আইদ্দা যা পায় আইজগো পাপিয়ারে সকালে ফোন কইররা কই পাপিয়া আবার পোলার কতা কইছে বালের জামাই দূরে থাহি দেহি না হেইতে দেখলাম একটা সেকেন্টও মোগো মোগো মানুষজোনের বাজার লাগবে না এক সেকেন্ট না
579,train_barishal (621).wav,আমি আর দুইদিন পর জিমে যামু প্যাট বাইরইন্না মাইয়ারা পছন্দ করে না দেহো বড়ো তোমার দরকার নাই পছন্দ করার আইজকাইলগো মাইয়ারা এহন যেডু আছে হেইয়াই বালো না অরে কেউ কাহিলও কইবে না মোডাও কইবে না মোডা কইবে মোগো জয়ন্তুর
580,train_barishal (622).wav,অর দিকে চাওন এই আইছে এক্কেবারে এক্কেবারে গোপাল অইছে গোপাল
581,train_barishal (623).wav,প্যাটটা ক্যান সাজুইন্না এই হ
582,train_barishal (624).wav,যাইয়েন না সুজন দা হোনেন সুজন দা যাইয়েন না সুজন দা কয় যাই না আইতাছি যাই না আইতাছি আবারো কয় ওইয়া রিপোর্ট করিছ না না করি না করি না কও করি না কও করছে কী
583,train_barishal (625).wav,লাড়ছে আইড্ডা এয়ার মদ্দে আইছে হের পোলার নাম সুজন চেয়ারম্যান চেয়ারম্যান কয় হেরেই তো চেয়ারম্যান চেয়ারম্যান কয় এহোন ওই কোন পর্যন্ত আইছি
584,train_barishal (626).wav,করুক হ্যাতে কী হইছে এহন কও আইছে পর ও দারে আইছেও বলে ওসময় হেই কালে আইছে এর মইদ্দে হে গেছে
585,train_barishal (627).wav,বাড়ি যা বেতা পাইছে বেতা পাই নাই চাপ দিয়া ধরলে বেতা পাই মুই তো দেহি না তার মইদ্দে বউ ও বেয়াই বেয়াই বেয়াই বেয়াই হরতে হরতে আইছে অ্যাক্কালে ওই পর্যন্ত মুই কই কী গেছে হে এইয়া এইয়া কইয়া হে হাইড্ডা গেছে
586,train_barishal (628).wav,এহন কয় কী কয় এই বাত অইয়াও আইছে এহন এক্কালে যাওয়া লাগে আর আইছে আরো যদি আগে দেতা আগে বইতাম আইছি এক ফোডাও আছিলো না বাত বউ মাইয়া বেবাক এহিনে হেইয়া থুইয়া আইড্ডা গ্যাছে
587,train_barishal (629).wav,এহন এহন মুই কি তয় তোমার কী অয় হেই মুই কই কি কী অয় কী অয় তোমার কয় মোর বেয়াই অয় এহন মুই কই এই বাড়ি কী অয় কী যে বড়ো হেইদিন ইট্টু দেকছি মোর খেয়াল নাই
588,train_barishal (630).wav,এহন মা কয় কী হ্যা চেনোস না মুই কই কী না কেডা এহন কয় কী ওই যে মরছে হে কী হয় মোর এইয়া কয় মুই কই হে কইতে পারি না কইছে কয় বড় বউ নাই মুই কই মুই দেখছি মোর খেয়াল নাই এমনে দেখছিলাম খেয়াল নাই
589,train_barishal (631).wav,পরে আসি মুই কই কী তাইলে অরা কী আপনার আত্মীয় কী এহন কয় ও কয় ওই যে এডা ওনার বুয়ায় হে হইলে মোর লেইক্কা নেছে রে এহন হেইয়া আমি চিনি না রে দেখছি ছোট্ট বড় হইছে পরে দেখছি আইছে
590,train_barishal (632).wav,চিনি না ওই দেহি আইছে এহন কী বালো দেহায় আর বড় বউ তো কালো ভাইর বউ পরিষ্কার ও পলাইশশার হেই বউ আছে এহনো হের জানি কী অইছে এউক্কা মাইয়া
591,train_barishal (633).wav,ছোডোডাতে তো পোটকা ভালোই আইজকাল দেচ্ছে হ হেইয়া ভাজজি না কেডা বিষ্টি বিষ্টি ঠান্ডাও
592,train_barishal (634).wav,হেইয়ারপর আর কি কয় তোমাগো যা গল্প ইচ্ছা কও কও একটা গল্প কমু হয়
593,train_barishal (635).wav,বিদ্যাশ না তয় সেজুতিরে বিয়া দেওয়ার লইগগা কও কিছু বড়মা হোনো ও একদিন ওই বাড়ি অইছে নেমন্তন্ন হেইয়া খাইতে যাইয়া তোমাগো লগে যা ই দিছিলো এহন দেহি কি ও হেই বাড়ি না যাইয়া ও
594,train_barishal (636).wav,বড় হয়ে খেলবা
595,train_barishal (637).wav,বাজারে যাই এহন ওই যে মিজাইন্না জোরসে ক উইযে মিজাইন্না উই উই যে ভ্যান চালায় যে মিজাইন্না হুম হ্যাগো বাড়ির সোজা গেছি এহন গেছি পর ওইযে ওহিনে মেশিন পাতানা জল ওডে উইযে উই জাগা ওই কাঁচা রাস্তার ওহিনে হ উই কোনায় হ দেখছি হ জানি ডেরেনের মতো ওদিগে দেহি এক্কুয়া আইতেছে
596,train_barishal (638).wav,কও ও বউ হুম কইছে ওই যে কতাডা মোর মোর মনে নাই মাথায় যা থাকমু আমনে যাইতারতেন এহন আমি আর ও একলগে পড়তাম হারুনের দুগগা পোলা এহন
597,train_barishal (639).wav,কেমন আছোস কয় আছি ভালো ওই বাড়ি কাম করি হেপর ওই বাড়ি কাম করে আরো হেই পোফেসরগো বাড়ি কাম করে পোফেসর হ এহন কই পোলা কী কয় দুজ্ঞা পোলা ক্যান মোর বড় পোলারে চিনোস না
598,train_barishal (642).wav,মুই কষ্ট কইরা খাওয়ামু মাস্টেরে পিডাইবে ক্যা হেইয়া কয় মায় কয় হেইয়া হয় অও কয় হের মায়ও কয় ইস্কুলে আর যাওয়া লাগবে না বাঁইচ্চা যদি থাহে বড় অইলে ওয়া কামাই কইরা খাইতেই পারবে লেহা পড়া কী পড়া লেহাইদ্দা অয় কী
599,train_barishal (643).wav,কয় বলে কামাই কইরা খাওয়ামু মুই পিডাইবে আরেক জনে হোনছো কতা মুই হুইন্না আরে কী কয় এয়া এয়া এয়া হোনতারে মাইনষে এহন কয়
600,train_barishal (644).wav,আমি জানি কত কিছু কইছে মুই এক্কালে কইতে কইতে এহন এই মুই আসমু না কানমু
601,train_barishal (645).wav,ঠিকই তো কইছে আর লেহা পড়া মোগো মায় বাবায় আরও কইয়া দিয়ায় মাস্টারগো কয় বড় অইলে কামাই কইরা খাইতেই পারবে আনে কারন পোলাতো এহন ওই যে চালায় রিকশা চালায় ব্যান চালায় মাইনষের ওই ই করবে এহন খায় না অরা এহন হেরা খাইতেছে না পরের পোলারে মারবে ক্যা তয়
602,train_barishal (646).wav,কষ্ট কইরা খাওয়াই মারবে ক্যা এইল্লইগগা নিজে কষ্ট কইরা বাত খাওয়ামু এহন আর স্যাররা মারে এহন আর মারে না খাতা কলম কিন্না দিমু বই কিন্না দিমু যাইয়া হেগো দারে পড়বে হেরপর হেরা মারবে ক্যা হেরা মারবে ক্যা মারলে হেলে মুই মারমু এই কতা হান মুই হুনছি এই কতা হান মুই হুনছি তুমি কইছিলা কবে জানি কইছিলা ওই যে কইছি হয়
603,train_barishal (647).wav,হইতে যাবি এই গান হোনতে হয় যামু হয় ওইযে এগো বাড়ি সামসুগো বাড়ি দুদ ব্যাচে যে হেই সামসুগো বাড়ি হ্যারাই দেয় এই গান কি অয় এইয়া কাইলকো দেওয়ার কতা আছেলে ত কাইলকো বিষ্টি অইছে যে বিষ্টির লইগ্যা কাইল কি মালেক শাহ কি কিসের গান
604,train_barishal (648).wav,কাইলগো দিনে কইছে কী ওই জামাডা নিতে কয় বিস্যইদবার দেবেন মোগো বাড়ি অনুষ্ঠান আছে ওই শামসুরা ওমা একটা মাইয়া আইছিলো ওই যে হেই জামা নিয়া গ্যাছে দেকছো হলুদ একটা জামা একটা জামা আছিলো একটা ব্যাগে মুই জানি না একটা ব্যাগ হুদ্দা লইয়া গ্যাছে
605,train_barishal (649).wav,কালো কইরা একটা মাইয়া একটা মোডামোডি কালা আরেকটা এট্টু কালা লম্বা শান্তা বড় শান্তার কতা কও আরেকটা আরেকটা অইলো যাইয়া ফর্সা ফর্সাও না শ্যামলা ওই দুই মাইয়াউগগা ওই যে ওই যে ওই একদিন কইছেলে আগের গরের মাইয়া পরের গরের মাইয়া ও ওয় মায় বাড়ির বাইরাইয়া গ্যাছে
606,train_barishal (650).wav,এউক্কা মাইয়া হ হেই মাইয়াউগগা হের কিছু অয় না ওই যে আইছিলো ইদের সময় দেখছি না অয় না কইলো দেহি কালা কইরা লম্বা হয় ইডা
607,train_barishal (651).wav,স্কুলের পিছনে যে গরডা ওই যে হেরই স্বামী মরছে আইজগো কাইলগো দিনে হোনো না তুমি ওই গাছ কাটতে গেছিল পর যে কারেন্টে শট খাইয়া মরছে হোনছে কোন জাগা কোন গর বাড়ি হেয়া কইতে পারি না আরে স্কুলের পিছনে যে একখান টিনের কইরা ঘর না কাজল পিসির দারে নাচতে এক মাইয়া এইডু এট্টু মাইয়া
608,train_barishal (652).wav,এহন বড় অইছে আশোকাডি ইশকুল আতাইন্না ইস্কুল তবলার ভিডায় হয় তবলার ভিডায় বিরিজের গোড়ায় বিরিজের গোড়ায় না তয় কোন বাড়ি ইস্কুলের পিছনে ইস্কুলের পিছনে পুহুরের পাশে ইট্টু গর যে উই যে উই কোনায় উই কোনায় যে গর হয় হয় হেই গরের মানু হয়
609,train_barishal (653).wav,হে কি চাবি হের কী অইছে আরেহ হোন মুই কই কালকো দিনে না আইজগো দিনেই জানি কাইলকো দিনে কাইলকো গ্যাছে গাছ কাটছে আর কারা জানি গের কাডে গের করবে হেইল্লাইগগা কাটছে হেইয়া তার তোর ছুডাইছে না
610,train_barishal (654).wav,এহন ছুডাইছে পর হেইরলইগগা তার ই গ্যাছে হেই কাটতে আর হেইনে বইয়া শট খাইয়া মরছে তার তোর ছুডাইছে তার সরাইয়া জোঙ্গোলের বিতর থুইছে হয় লাইন দেওয়াই রইছে তারে হেই তারে লাইন দেওয়া রইছে হেইয়া দোষ হেগো না কও পুরা তো হেইয়া করবে ক্যা হেয়া হেইয়া করে মাইনষে আর উনি অইলো উনি কী জানি কাম ও বিদেশ থাহে বিদেশেইদ্দা আইছে
611,train_barishal (655).wav,ওই ঘাস কাটতেই গেছিল ওই এহন গ্যাছে সন্দার কালে ঘাস কাটতে এহন এই ঘাস কাইড্ডা আর আহে না হ্যাষে মাইয়া আর বউ গ্যাছে দ্যাকতে বোজ্জেন ঘাস কাইড্ডা এহন ওই সন্দা অইয়া গ্যাছে এহন মাইয়া আর বউ তো ভাবে এহনও ঘাস কাইড্ডা আহে না ক্যা
612,train_barishal (656).wav,এই আবার হেরা গ্যাছে বিছড়াইতে যাইয়া দ্যাহে মইররা রইছে হেরাও যাইয়া ধরছে হেসময় কারেন আছিল না হেলে হেরাও কারেন শক লাগে কারেন যারে ধরে হেই মানুষটা এক্কালে পুরা কারেন না এক্কারে শ্যাষ ফিররা হেরে যে ধরবে হেও শ্যাষ
613,train_barishal (657).wav,এরম কেউ করে কেমন একটা ব্যাপার না কও জীবইন্নার বউ মরছে কারেন্টের শট খাইয়া ওই যে ওর ঘরের দক্ষিণ ঘরের ভেতর রইছে পইররা হে বলে কোনো আকৃতি ছেল না কয় কোনো মানুষের কোনো আকৃতি ছিল না এরম ছেল পইররা কোন জীবইন্নার বউ
614,train_barishal (658).wav,ওইযে আটতালার দোলইন্না আছে না হু হেই দোলইন্নার বড়ো ভাইর বউ জীবইন্নার বউ জীবইন্না মরলো না জীবইন্না মরলো না কয়দিন আগে বছর হয় নাই এহন তরিক বউ মরছে পোলা এহিনে আইছেলো হেরা পোলায় মরলে একেরে ছাতু হয়ে যায়
615,train_barishal (659).wav,ঢাকা গেছিলো পোলায় যখন আসছে ঢাকা এহন ওই বউ হইলো তিনদিন পর্যন্ত ই ওইরম যে হইছে দুয়ার টুয়ার আটকাইন্না ঘরের দুয়ার আর খোলে না একলা থাকত হ একলাই থাকত মইররা রইছে কেউ দেহেও নাই একলাই থাকত মাশটারি করে না
616,train_barishal (660).wav,মাস্টারি করে হ্যাষে ওই আশেপাশের মানু ওই জানলা দিয়া কোনো খোঁজ খবর নাই দেইক্কা হ্যাষে ওই দরজা ভাঙছে ভাইঙ্গা বিতরে দ্যাহে ওই অবস্থায় রইছে ইস একলা থাহার কী গুন হারাদিন পর বিয়ালে আর কি হেরা পাইছে
617,train_barishal (661).wav,মানে একদিন গেছে মানে আইজগো দরো সকালবেলা মরছে বিকালবেলা পাইছে একলা থাকলে ওইরমই হয় মুই হইলে কিনা একলা ঘরে গুমাইলে দরজা দেই না
618,train_barishal (662).wav,এমনে আদর ঠাদর করে গ্যালে এট্টু ইপতারি উপতারি দেয়
619,train_barishal (663).wav,না না অনেক অনেক কিছু খাওয়াই ভালোই বলে একদিন ধরে ঢালাই হইছে তুই জানোস আইতে পারবা হুম
620,train_barishal (664).wav,অরে ও ঢাকা বইয়া বোজ্জো এইয়া রেকর্ড কর সকাল বেলা ঘুমেইদ্দা ওডে খায় না খায় কয়টায় জানো এক্কারে হারাদিনে কিচ্ছু খায় না খায় যাইয়া পাঁচটার সময় ভাত খায় এ ক্যান কার বুদ্দিতে পরশুদিন ওর মায় রানছে খায় না এই হানে অস্তে অলে উইড্ডা গ্যাছে পরশুদিন অর মায় রানছে হেই খায় না বাড়ি আইছে পর খায় এক বেলা এয়া অব্বাস অব্বাস অইয়া যায় মূলত
621,train_barishal (665).wav,টান পড়ছেলে না খিদা লাগে নাই তয় কি টান পড়ছে বলতে দিতে হারছে এডা সেডা না খাইয়াও ধরো ফাস্ট ফাস্ট বৈঠকে যে পাজ্জনরে যা দিছে হেইয়া ধরো ওই বৈঠকে বিশ জনরে যোগান দিতে হারে
622,train_barishal (666).wav,খাইছে কোথায় কই ভাত নাই মোরা কয়জন বইলে তো ভাতে হইত না
623,train_barishal (667).wav,দেহা গেছে যে দুইজন বা তিনজনরে দেইক্কা চাইরজন বহে না যেমন মুই বিষ্ণু এইরম তিন চাইরজন আছি তা এইল্লইগগা আবার চাইরজন বহে না যে একলগে বমু এই অইলো যাইয়া ইসাব আর কিছু না
624,train_barishal (668).wav,মোরে কয় ক্ষেতি কাইল আইছে কাইল আইয়া কয় অরে ক্ষেতি করছে চিনি দিয়া ক্ষেতি অরে ক্ষেতি করছে চিনি দিয়া জ্বাল দেওয়া ক্ষেতি ক্ষেতি
625,train_barishal (669).wav,এইপর ইসে দিনে কার্তিকে কার্তিকে গেছিলি দুধ খাইছে এইল্লিগাই অরিত্রর কাম এডি বালোই হইছে
626,train_barishal (670).wav,না এমনে ওই বইয়ে তৈরি করছে তুমি কবা না শক্ত হইছে না নরম হইছে কবি তুই
627,train_barishal (671).wav,তোরা কয়দিন তোগো চুলা টাহাইয়া বাঙ্গছোস টাঙ্গছোস কয়দিন চুলা জ্বললে টাহাইয়া বাঙ্গোছ না চুলা না আইজগো সকাল বেলাও বাঙ্গছি হ আইজগো সকাল বেলাও বাঙ্গছে কাইলগো উনি উনি ওয়া মুই না কইলেও অইবে এ আল্লা পাক চঞ্চলইল্লার মার মতো হেরপর কাইলগো রাত্রিরেও কয় মোগো তিনদিন ধইরা নেমন্তন্ন মিন্টু কয় হয় হেদিন হেই চুলা টুলা বাঙ্গছে টাহাইয়া মনে অয় আইজগো হ চুলা বাঙ্গা অইছে
628,train_barishal (672).wav,করোস এনি যে টাট্টি মুট্টির কথা কইতে আছে তুই অগো বাড়ির অগো বাড়ি অগো
629,train_barishal (673).wav,খেতি করছে হয় দুধ খাবি না খেতি করবে না মরবে বেডা মুই কী জিগাইছি জিগাইছি তো তুই পাতলা হয় নাকি হ্যালে জিগাইতে হয় না
630,train_barishal (674).wav,আমি এখানে ভাই এখানে নাহিদ ভাই না না না পলিশ দেওয়া কিন্তু মোড্ডাও আছে এহিনে
631,train_barishal (675).wav,ও দেহি আবার টিকটক করতে আইছে গাছে ওডে যাইয়া লাফাইয়া কয় আমি এখানে বাই এখানে না ওই কাঁচা পেয়ারা এতগুলান ক্যা এই পাশে আন কাঁচা পেয়ারা নাই পাকা পেয়ারা সবচে তুবার এইডায় বালো অইছে হামি এখানে এখানে
632,train_barishal (676).wav,মোর নাচটা কী সুন্দার অইছে হেইয়া কিছু কয় নাই হেইয়া কস না হেইয়া এট্টু কইতে হইবে চমলক্কো রাগ অইছি মুই আইজকাইল মিষ্টি খাওয়ায় হগল জাগায় আরে মোরা তো বড়লোক দেইখখা খাওয়াই না
633,train_barishal (677).wav,মিষ্টির দাম বেশি তা তো গরম আছিল এই কতগুলা কয় মোণ এট্টু ইসাব কর দেহি আতের এই দিক তাকা চাইর মোণ অইল গিয়া মিষ্টান্ন কাকী অর অইছে এইরহম এইরহম করলে জল পড়ে না
634,train_barishal (678).wav,আমনেরাও পাইবেন আমনেগো ফেমিলির সবাই পাইবে আমনেরা হইলেন যাইয়া মাইয়া নিবে মাইয়া নিবে হেয়া দাওয়াত ছিল বলে এ মাইয়ায় নিবে
635,train_barishal (679).wav,আমার চিড়ামুড়ি দাওয়াত ছিল না ওই কাঠুইররা ছাড়া কী চিড়ামুড়ি দাওয়াত করছে হয় পলাইশশা কইয়া গ্যাছে পলাইশশা আইয়া কইয়া গ্যাছে তয় এবায় কী চিড়ামুড়ি ছাড়া দাওয়াত দেছে তোর দিদায় পাইবে
636,train_barishal (680).wav,ফিরায় ফিরায় নিয়া যাইতে হবে ক্যান ক্যান ওহিনে যে গেছে ওহিনেও হের যাইতে হবে এক ইঞ্চিও ছাড়া হবে না ওই পুতলী নিবে
637,train_barishal (681).wav,মোর মামাবাড়ি দ্যাশে এত সব ভাড়া খাওয়া মনে কর একশো লোক হইলে দশখান দেওয়া লাগবে হুম
638,train_barishal (682).wav,দশখান মাহেন্দ্রতে আরে নিবে কাডুইররা কয়জন নিবে একহাজার টাহা লাগবে কের্তইন্না নিবে না কের্তইন্না নিবে না নিবে কের্তইন্নাও নিবে বাইচ্ছা বাইচ্ছা মেইন কয়েকজনই নিবে য্যাতো জন আছিলে হ্যাতো জন নিবে মুই দিমু ভেটো কারন দিছে আতে দ্যাক দেহি এ হেরা কী খায় না
639,train_barishal (683).wav,কীর ফিন্নে বেশি আছিল না আরে মোগো এফারেইত্তা গ্যাছে খালি মোগো বাড়িত্তা মোগো বারিত্তা আর এহানইদা কেউ যায় নাই এদিকদা মোগো বাড়িদ্দা খালি চাইরজন আরেকজন আর কেডা আর কেউ যায় নাই
640,train_barishal (684).wav,মৃতুঞ্জয় কাগু হেরা ঠেরা কেউ যায় নাই রক্তের কালার গ্যাছে হালকা অইয়া বেডা কই ওই দেহি হালকা কোতায় এ কই দেহি ও আবার এট্টু দ্যাকতে আইছে
641,train_barishal (685).wav,ওয়া দেহি নেলপালিশ এ একটা জাগায় এক্কালে জেব্বায় লাগজে এক্কালে এক্কালে জেব্বায় লাগজে এক্কালে জেব্বায় জেব্বায় না তো আ কর আ কর আ কর আ কর দ্যাক যে ময়লা জেব্বায় লাগজে না
642,train_barishal (686).wav,দ্যাক মোর আতে কিন্তু রক্তডু রইয়া গ্যাছে কিন্তু অর গায়ও লাগে নাই দেহি আর ও আর ও যে রক্ত ওয়া দেহি খাইছে মশায় ও ছযাছা লাইগগা কতক্ষুণ রইছে মশায়ই তো খাইছে মশায় খাইছে ওয়া দেহি মশা মশার গায়ের রক্তও আছে এ এই ডাক দিছি দে পাছার উফর লাতি
643,train_barishal (687).wav,আগদে এইয়া মানা করোস কেন ওগো তো আইজ কি কয় আইজও হেইয়া খাওয়াইছে না আজকে অন্য দাদা তোগোতো টাট্টি আছে অর তো টাট্টি নাই তয় অরে এট্টু দেহাইতে হারোস না দেছে ডাইল আর মাছ যাও লইয়া আহো
644,train_barishal (688).wav,এই গরমের বিতর কীসের পড়ামু এহ শীতকালে গরমডা কোতায় কারেন্ট আছে যাও এ দাদা দাদা ওই বাড়ি খাইতে গেছিলি তুই তোর জিব্বাডা দেহি একছের
645,train_barishal (689).wav,ডাইল আলু ডাইল ডাইল আলু ডাইল কী বিয়ার প্যান্ডেল অইবে এইরহম এই এইয়া সবসময়ই না এই গরের বিতর আরে বিয়া টিয়া অইলে তো আর এমন থাকপে না পুরা মনে কর পারফেক্ট
646,train_barishal (690).wav,ও বাবা আশা দ্যাকছো ওয়া ওয়া ওয়া দাঁড়া আমি ইট্টু কই তোরা যে পাও না আমি কী পামু না ইট্টু আর ওই কোনায় থাকপে স্টেইজ ওই কোনায় আমি একটু পামু না কীসের স্টেইজ মোগো ওই গরের তলে থোয় যদি বিষ্টি ঠিষ্টি অয় ওইহানে বইয়া নাচপে আমি বমু অবশ্যই না আমি খেলমু না হেলে
647,train_barishal (691).wav,আমি এইয়া খেলমু না তোগো বস্তি ঠেইল্লা হালা মোগো ওই হানে একটা খাটও আছে বালো কতা তুমি মোর লগে কাম করবা হেলে বস্তি ঠেইল্লা তুমি আর মুই হালামু হুম এখানে বসে ই করা হয় পূজাদির বিয়ার সময় ডিজে ডিজে হবে পূজাদির বিয়ার সময় এই গরডা ভাঙ্গবে
648,train_barishal (692).wav,ক্যা মনু এট্টু রেকর্ড কর এইয়া হেয়া ক্যা এ পূজা দেহি করতাছে তন্ময় তোরে বাড়িত্তা দাওয়াই দেবে ঢাকাইত্তা এক্কালে লাডি লইয়া আইয়া হেয়া করছে এইত্তারা যা গ্যাছে হেয়া ও করছে
649,train_barishal (693).wav,তমা পূজা দেহি করছে হেয়া কোতায় বইয়া কি অইছে কী অইছে আহারে কী অইলো হেয়া তো মোরা জাইন্না আ কী অইছে কোনহানে কী অইছে আহারে তুমি এক্কালে
650,train_barishal (694).wav,যায় না ক্যান এ ধাওয়া দে ধাওয়া দে পড়তে বই আনতে যাইতে কয় যাও বই আনতে যাও কপালডা ভালো পড়া হেখছে যেই গেলো মোরা পরে গেছি পরে বাইন্দা
651,train_barishal (695).wav,কপালডা তোমার কইলুম রাজকপাল মুই আরো কই কী যে বৃষ্টি আল্লে বৃষ্টিতে একটু ভেজতে স্যার আজকে আমি অনেক বড় একটা ভালো কাজ করছি আপনাকে বলছি না এতদিন ধরে বড় কিছু ভালো কাজ কালকে খাইছো এ তুই চুপ থাক এ একটা বুড়িরে নিমপাতা পাডায় দিছি আর বাড়িও দিয়া আইছি হেই জন্যে হয়
652,train_barishal (696).wav,কারে নিমপাতা পইড়া রইছে এই এই যে করে কেমনে হেডা কেডা তোরা যে মাইনষের কথা কস চাইরশো মানুষের বেশি হইছে ঠাকুমা হ চিনি চিনি পাক দিছি চাইরশো লোকের
653,train_barishal (697).wav,মানুষ বেশি বেশি হইছে নেমন্তন্ন ছাড়া তো কেউ আহে না হ ধরছে অইবে না শয়তান জম্মের ওই তো স্যার দুইডা লেবু দিছি হেইয়া কয় কী তয় হেইপর কয় নেমন্তন্ন ছাড়া তো কেউ আহে না ঘরে কেমনে পাঁচজন ধরছে দুইজন এইরম রইছে
654,train_barishal (698).wav,না হেইয়াই বালো দেখছোস তিনজন দুইজন আইছে আইছে সব সব আইছে শুক্রবার ছিল হেই কতা কইছে আইছে বেশি শুক্রবার ছিল আবার শুক্রবার অইলে আবার বেশি আয় আবহাওয়াডাও বালো আছিল ওনাগো বাগ্যডা জম্মের বালো বিষ্টি কোম অয় ওই বিষ্টিই অয় না আবহাওয়াডাও বালো ছিল এইল্লইগগা আইছে এই কয়দিন দইররা এক্কালে এইরহমেরই
655,train_barishal (699).wav,মোগো এই বাড়িদ্দাই তো কয়েকজন চাইর পাজ্জন যায় নাই ওই পলাইশশা গো বাড়িদ্দা আর তুই কস কী এহে মোগো বাড়ি বেশি আইছে মাছ একখানও না একখানও না
656,train_barishal (700).wav,মাছ রানছে মোগো মোগো বাড়িতে একখান মাছ আয় না মোগো প্যাটে প্যাটে ও আবার কী কইবে কী কইবে সবকয়ডা মোগো প্যাডে প্যাডে আইছে ও আর কিছু কইবে না না পাইররা ওইযে ওহিনে গেছে কতা না
657,train_barishal (701).wav,দাদা উইট্টা গ্যাছে মোগো ওস্তাদ ওডে নাই ও কাকী মোগো ওস্তাদ ওডে না মোগো ওস্তাদ এহন সাংগঠনিক পারমিশন নেওয়া লাগে
